:START_ID,:END_ID,relation,concepts,synsets,:TYPE
"Adjustments were made for UAT, Production and PIMS consisting of eight machines.",PIMS,is participated by,[],[],Relation
"Adjustments were made for UAT, Production and PIMS consisting of eight machines.",8台,is participated by,[],[],Relation
"Upgrade version except PIMS search head encountered dbconenct abnormal issue, others successfully upgraded.",PIMS,is participated by,[],[],Relation
"Upgrade version except PIMS search head encountered dbconenct abnormal issue, others successfully upgraded.",dbconenct,is participated by,[],[],Relation
E客戶,維護紀錄,is associated with,[],[],Relation
C人員,工程師,acts as,[],[],Relation
2025/07/29 13:30 至 2025/07/29 17:00,C人員,is scheduled time for,[],[],Relation
Splunk工作事項 - 0729,Asset and Identity priority確認,contains actions,[],[],Relation
Identity,title(職稱),is acted on to add,[],[],Relation
Identity,category欄位,is updated with,[],[],Relation
未明確定義priotiry 的identity,low,is set to,[],[],Relation
Assets,critical,sets priority for H1、H2、H3,[],[],Relation
Assets,low,other assets are being set to,[],[],Relation
DLDK container NOT running,C人員,is manually restarted by,[],[],Relation
This is a record of E client maintenance.,The engineer processed the C personnel from 2025/07/29 13:30 to 2025/07/29 17:00.,before,[],[],Relation
The status description is Splunk task - 0729.,The engineer processed the C personnel from 2025/07/29 13:30 to 2025/07/29 17:00.,at the same time,[],[],Relation
The operations are as follows: Assets and Identity priority confirmation.,This is a record of E client maintenance.,as a result,[],[],Relation
Newly added titles in identity.,Accounts statuses are added to the category field in Identity.,at the same time,[],[],Relation
Identities with unclear priority definitions will be set to low.,"Prioritize specific assets for H1, H2, and H3 devices as critical, while all others are set to low.",as a result,[],[],Relation
The old version of the ES threat intelligence download setting is deleted.,"DLDK container was not running, so it was manually restarted.",at the same time,[],[],Relation
This is a record of E client maintenance.,The routine monthly maintenance placed the automated program on a shared computer and executed successfully.,before,[],[],Relation
記錄了關於 E客戶 的維護紀錄。,E客戶,is participated by,[],[],Relation
C人員 為處理工程師。,C人員,is participated by,[],[],Relation
C人員 為處理工程師。,處理工程師,is participated by,[],[],Relation
處理時間是 2025/07/29 13:30 至 2025/07/29 17:00。,2025/07/29 13:30,is participated by,[],[],Relation
處理時間是 2025/07/29 13:30 至 2025/07/29 17:00。,2025/07/29 17:00,is participated by,[],[],Relation
狀態描述 (Description) 是 Splunk工作事項 - 0729。,Splunk工作事項 - 0729,is participated by,[],[],Relation
確認 Asset and Identity priority。,Asset,is participated by,[],[],Relation
確認 Asset and Identity priority。,Identity,is participated by,[],[],Relation
新增title(職稱) 到 Identity。,Identity,is participated by,[],[],Relation
新增title(職稱) 到 Identity。,title(職稱),is participated by,[],[],Relation
將帳號狀態加入category欄位 到 Identity。,Identity,is participated by,[],[],Relation
將帳號狀態加入category欄位 到 Identity。,帳號狀態,is participated by,[],[],Relation
將帳號狀態加入category欄位 到 Identity。,category欄位,is participated by,[],[],Relation
未明確定義priotiry 的identity將設為low。,identity,is participated by,[],[],Relation
未明確定義priotiry 的identity將設為low。,priority,is participated by,[],[],Relation
未明確定義priotiry 的identity將設為low。,low,is participated by,[],[],Relation
僅針對H1、H2、H3的設備將priority設為critical，其餘皆設為low 到 Assets。,Assets,is participated by,[],[],Relation
僅針對H1、H2、H3的設備將priority設為critical，其餘皆設為low 到 Assets。,H1,is participated by,[],[],Relation
僅針對H1、H2、H3的設備將priority設為critical，其餘皆設為low 到 Assets。,H2,is participated by,[],[],Relation
僅針對H1、H2、H3的設備將priority設為critical，其餘皆設為low 到 Assets。,H3,is participated by,[],[],Relation
僅針對H1、H2、H3的設備將priority設為critical，其餘皆設為low 到 Assets。,priority,is participated by,[],[],Relation
僅針對H1、H2、H3的設備將priority設為critical，其餘皆設為low 到 Assets。,critical,is participated by,[],[],Relation
僅針對H1、H2、H3的設備將priority設為critical，其餘皆設為low 到 Assets。,low,is participated by,[],[],Relation
刪除舊版本殘留的ES threat intelligence download設定。,ES threat intelligence download設定,is participated by,[],[],Relation
DLDK container NOT running。,DLDK container,is participated by,[],[],Relation
暫先手動重啟 DLDK container。,DLDK container,is participated by,[],[],Relation
將自動化程式放於公用電腦上，成功執行。,自動化程式,is participated by,[],[],Relation
將自動化程式放於公用電腦上，成功執行。,公用電腦,is participated by,[],[],Relation
維護紀錄,E客戶,關於,[],[],Relation
C人員,處理工程師,為...進行,[],[],Relation
處理工程師,2025/07/29 12:00 至 2025/07/29 13:00,進行時間,[],[],Relation
狀態描述,Splunk 2025 MA 07月定保.DM20250088_(3/12),是,[],[],Relation
處置動作,前一份CSR內容誤植，重新撰寫,是,[],[],Relation
授權用量,150 GB,建議擴充,[],[],Relation
授權用量,630 GB,平均授權用量,[],[],Relation
伺服器效能,正常,是,[],[],Relation
系統優化建議,無,是,[],[],Relation
版本更新,現行版本9.3.3 / 2025.02.26,被掃出弱點,[],[],Relation
版本更新,最新版本10.0.0 / 2025.07.28,建議進行升版,[],[],Relation
處理工程師為 C人員 進行時間為 2025/07/29 12:00 至 2025/07/29 13:00。,狀態描述 (Description): Splunk 2025 MA 07月定保.DM20250088_(3/12) 處置動作 (Action): 前一份CSR內容誤植，重新撰寫 1.授權用量：建議擴充 -授權量：150 GB -平均授權用量：630 GB 2.伺服器效能：正常 3.系統優化建議：無 4.版本更新：現行版本近期被掃出弱點，建議進行升版 -當前版本：9.3.3 / 2025.02.26 -最新版本：10.0.0 / 2025.07.28,before,[],[],Relation
狀態描述 (Description): Splunk 2025 MA 07月定保.DM20250088_(3/12),前一份CSR內容誤植，重新撰寫,because,[],[],Relation
現行版本近期被掃出弱點，建議進行升版。,-當前版本：9.3.3 / 2025.02.26 -最新版本：10.0.0 / 2025.07.28,as a result,[],[],Relation
處理工程師進行維護紀錄,E客戶,is participated by,[],[],Relation
處理工程師進行維護紀錄,C人員,is participated by,[],[],Relation
處置動作 前一份CSR內容誤植，重新撰寫,C人員,is participated by,[],[],Relation
C客戶,維護紀錄,is associated with,[],[],Relation
B人員,處理工程師,processed by,[],[],Relation
2026/01/13 13:30 至 2026/01/13 17:30,處理工程師,is the duration of,[],[],Relation
Splunk駐點服務202601第二周(2026/1/13),狀態描述,includes description for,[],[],Relation
Cybereyes API 串接,本周工作項目,is part of,[],[],Relation
cybereyes api 串接,新資料進到 splunk,is confirmed by,[],[],Relation
FWD03 底層資料收容,FCB設定資料永久保存,involves setting of,[],[],Relation
SSH Server 漏洞修補,待辦事項,is on the list of,[],[],Relation
A maintenance record for the customer C is made.,The processing engineer B starts working on it at 2026/01/13 13:30.,before,[],[],Relation
The processing engineer B works from 2026/01/13 13:30 to 2026/01/13 17:30.,Cybereyes api integration completes and confirms that new data is in Splunk.,at the same time,[],[],Relation
The processing engineer B works from 2026/01/13 13:30 to 2026/01/13 17:30.,Two new data test versions trigger alerts.,at the same time,[],[],Relation
The processing engineer B works from 2026/01/13 13:30 to 2026/01/13 17:30.,Resources are moved into Splunk due to FCB setting data permanent preservation.,at the same time,[],[],Relation
The processing engineer B works from 2026/01/13 13:30 to 2026/01/13 17:30.,The data will be verified next week and the follow-up handling method will be discussed.,after,[],[],Relation
Cybereyes api integration completes and confirms that new data is in Splunk.,There is a large amount of website attack attempts and triggers Cybereyes alerts.,because,[],[],Relation
A maintenance record for C客戶 was created.,C客戶,is participated by,[],[],Relation
B人員 processed the request.,B人員,is participated by,[],[],Relation
B人員 processed the request.,request,is participated by,[],[],Relation
C客戶,維護紀錄,is about,[],[],Relation
B人員,工程師,processed by,[],[],Relation
處理工程師,C客戶,handled for,[],[],Relation
2025/12/15 13:30,2025/12/15,started,[],[],Relation
2025/12/15 17:30,2025/12/15,ended,[],[],Relation
Splunk駐點服務,狀態描述,described,[],[],Relation
MGO2磁碟,90%,exceeded in usage,[],[],Relation
FWD03備份,FCB,created an issue,[],[],Relation
Cyble ASM,IP白名單,updates to,[],[],Relation
Splunk帳號,Ryan,changed for,[],[],Relation
Arcsight,Splunk,historical data,[],[],Relation
The maintenance record is about C client.,The engineer B handled the job.,before,[],[],Relation
The handling time for engineers was from 2025/12/15 13:30 to 2025/12/15 17:30.,The Splunk on-site service for the third week of 2025 was handled.,at the same time,[],[],Relation
The disk usage of MG02 exceeded 90%.,"Past backups and installation files were deleted, reducing it to 85%.",because,[],[],Relation
Backup for FWD03 was abnormal.,"The FCB setting caused the backup destination path permission to be restricted. The permissions were restored, and the backup was manually executed.",because,[],[],Relation
"As a result of staff changes, Ryan's Splunk account was deleted.",The Splunk account changes occurred.,at the same time,[],[],Relation
The IP whitelist for Cyble ASM and Splunk accounts were updated.,Ryan's Splunk account was deleted after staff changes were confirmed.,after,[],[],Relation
A maintenance record is made for customer C.,maintenance record,is participated by,[],[],Relation
A maintenance record is made for customer C.,customer C,is participated by,[],[],Relation
Engineer B handles the event from 2025/12/15 13:30 to 2025/12/15 17:30.,engineer B,is participated by,[],[],Relation
Engineer B handles the event from 2025/12/15 13:30 to 2025/12/15 17:30.,event,is participated by,[],[],Relation
The Splunk on-site service for the third week of December 2025 is processed.,Splunk on-site service,is participated by,[],[],Relation
"The work items for this week are: update GeoDB, handle host anomaly MG02 disk usage exceeded 90%, delete old backups and installation files to reduce it to 85%, resolve backup issues with FWD03 due to FCB settings restricting path permissions and manually execute backup, update Cyble ASM IP whitelist, change Splunk account due to personnel changes by deleting Ryan's Splunk account.",GeoDB,is participated by,[],[],Relation
