name:ID,type,concepts,synsets,:LABEL
A description of the status is provided for E客戶 Splunk on point.,event,[],[],Node
The server performance of E客戶 Splunk is normal.,event,[],[],Node
There are 10 UF systems in E客戶 Splunk that exceed the preset transmission limit and have been adjusted.,event,[],[],Node
"The current version of E客戶 is 9.3.8, released on November 14, 2025 and it has vulnerabilities that need to be addressed.",event,[],[],Node
GCP report user fields for E客戶 are adjusted.,event,[],[],Node
GCP,entity,[],[],Node
Trendmicro host data collection is added to E客戶 Splunk.,event,[],[],Node
Trendmicro,entity,[],[],Node
"Websense log is adjusted for E客戶, separating DLP from other LOG source types.",event,[],[],Node
帳號盤點清單確認,entity,[],[],Node
報表,entity,[],[],Node
Splunk Add-on for Google Cloud Platform,entity,[],[],Node
Management,entity,[],[],Node
搜尋異常,entity,[],[],Node
Engineers A and C handled the case.,event,[],[],Node
The handling time was from 2025/12/31 13:30 to 2025/12/31 17:40.,event,[],[],Node
A department completed account inventory.,event,[],[],Node
B department is currently requesting colleagues B to submit a request form for using API IP applications to FISAC.,event,[],[],Node
B department is currently testing SH KVstore status in a personal test environment.,event,[],[],Node
The inventory report was sent to C colleague.,event,[],[],Node
B department completed the task of receiving FISAC data.,event,[],[],Node
B department completed FISAC data reception.,event,[],[],Node
A部門進行帳號盤點清單確認,event,[],[],Node
B部門進行FISAC資料收容,event,[],[],Node
測試SH KVstore引擎異常,event,[],[],Node
SH KVstore引擎,entity,[],[],Node
