":START_ID",":END_ID","relation","concepts","synsets",":TYPE"
"Splunk 版本從9.3.1 升級到 9.3.3","C人员","is participated by","['participate', 'include', 'involve']","[]","Relation"
"Splunk 版本從9.3.1 升級到 9.3.3","A客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"針對UAT / Production / PIMS 共8台進行調整","C人员","is participated by","['participate', 'include', 'involve']","[]","Relation"
"針對UAT / Production / PIMS 共8台進行調整","A客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"重新安裝 Splunk，設定FIPS mode=0","C人员","is participated by","['participate', 'include', 'involve']","[]","Relation"
"重新安裝 Splunk，設定FIPS mode=0","A客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"覆蓋原先設定檔","C人员","is participated by","['participate', 'include', 'involve']","[]","Relation"
"覆蓋原先設定檔","A客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"升版","C人员","is participated by","['participate', 'include', 'involve']","[]","Relation"
"升版","A客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"C人員","E客戶","處理","['deal with', 'manage', 'handle', 'process', 'tackle']","[]","Relation"
"2025/07/29 13:30 至 2025/07/29 17:00","C人員","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"Splunk工作事項 - 0729","狀態","描述","['portray', 'depict', 'describe']","[]","Relation"
"Asset and Identity priority確認","Action","屬於","['fall under', 'be part of', 'belong to']","[]","Relation"
"Identity新增title(職稱)","Action","屬於","['fall under', 'be part of', 'belong to']","[]","Relation"
"Identity將帳號狀態加入category欄位","Action","屬於","['fall under', 'be part of', 'belong to']","[]","Relation"
"未明確定義priotiry 的identity將設為low","Action","屬於","['fall under', 'be part of', 'belong to']","[]","Relation"
"Assets僅針對H1、H2、H3的設備將priority設為critical","Action","屬於","['fall under', 'be part of', 'belong to']","[]","Relation"
"其餘皆設為low","Action","屬於","['fall under', 'be part of', 'belong to']","[]","Relation"
"DLDK container NOT running","刪除舊版本殘留的ES threat intelligence download設定","属于","['fall under', 'be part of', 'belong to']","[]","Relation"
"處理工程師為 C人員 進行時間為 2025/07/29 13:30 至 2025/07/29 17:00。","狀態描述 (Description): Splunk工作事項 - 0729","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"狀態描述 (Description): Splunk工作事項 - 0729","作業項目如下： Asset and Identity priority確認","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"作業項目如下： Asset and Identity priority確認","Identity新增title(職稱)","because","['due to', 'caused by', 'result from']","[]","Relation"
"Identity新增title(職稱)","Identity將帳號狀態加入category欄位","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"Identity將帳號狀態加入category欄位","未明確定義priotiry 的identity將設為low","because","['due to', 'caused by', 'result from']","[]","Relation"
"未明確定義priotiry 的identity將設為low","Assets僅針對H1、H2、H3的設備將priority設為critical，其餘皆設為low","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"Assets僅針對H1、H2、H3的設備將priority設為critical，其餘皆設為low","刪除舊版本殘留的ES threat intelligence download設定 DLDK container NOT running","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"刪除舊版本殘留的ES threat intelligence download設定 DLDK container NOT running","1.已暫先手動重啟","because","['due to', 'caused by', 'result from']","[]","Relation"
"1.已暫先手動重啟","例行月維護 1.將自動化程式放於公用電腦上，成功執行","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"處理工程師為 C人員 进行时间维护","C人员","is participated by","['participate', 'include', 'involve']","[]","Relation"
"确认Identity的优先级","Asset and Identity","is participated by","['participate', 'include', 'involve']","[]","Relation"
"新增title到Identity中","Identity","is participated by","['participate', 'include', 'involve']","[]","Relation"
"新增title到Identity中","title(职称)","is participated by","['participate', 'include', 'involve']","[]","Relation"
"将账号状态加入category栏位","Identity","is participated by","['participate', 'include', 'involve']","[]","Relation"
"将账号状态加入category栏位","账号状态","is participated by","['participate', 'include', 'involve']","[]","Relation"
"将账号状态加入category栏位","category栏位","is participated by","['participate', 'include', 'involve']","[]","Relation"
"设置未明确定义优先级的identity为low","Identity","is participated by","['participate', 'include', 'involve']","[]","Relation"
"设置未明确定义优先级的identity为low","low","is participated by","['participate', 'include', 'involve']","[]","Relation"
"针对H1、H2、H3设备设置priority为critical，其他设为low","Assets","is participated by","['participate', 'include', 'involve']","[]","Relation"
"针对H1、H2、H3设备设置priority为critical，其他设为low","H1","is participated by","['participate', 'include', 'involve']","[]","Relation"
"针对H1、H2、H3设备设置priority为critical，其他设为low","H2","is participated by","['participate', 'include', 'involve']","[]","Relation"
"针对H1、H2、H3设备设置priority为critical，其他设为low","H3","is participated by","['participate', 'include', 'involve']","[]","Relation"
"针对H1、H2、H3设备设置priority为critical，其他设为low","critical","is participated by","['participate', 'include', 'involve']","[]","Relation"
"针对H1、H2、H3设备设置priority为critical，其他设为low","low","is participated by","['participate', 'include', 'involve']","[]","Relation"
"删除旧版本残留在ES威胁情报下载的配置DLDK container NOT running","DLDK container","is participated by","['participate', 'include', 'involve']","[]","Relation"
"删除旧版本残留在ES威胁情报下载的配置DLDK container NOT running","NOT running","is participated by","['participate', 'include', 'involve']","[]","Relation"
"手动重启DLDK容器","DLDK container","is participated by","['participate', 'include', 'involve']","[]","Relation"
"将自动化程序放在公用电脑上并成功执行例行月维护","自动化程式","is participated by","['participate', 'include', 'involve']","[]","Relation"
"将自动化程序放在公用电脑上并成功执行例行月维护","公用电脑","is participated by","['participate', 'include', 'involve']","[]","Relation"
"2025/07/29 12:00 至 2025/07/29 13:00","C人員","是時間範圍","['during', 'falls in', 'at', 'is within']","[]","Relation"
"630 GB","建議擴充","是平均授權用量","['use quota', 'have share', 'be average']","[]","Relation"
"正常","2.伺服器效能","是伺服器效能","['provide service', 'deliver efficiency', 'offer performance']","[]","Relation"
"無","3.系統優化建議","是系統優化建議","['suggest improvement', 'enhance function', 'optimize system']","[]","Relation"
"9.3.3 / 2025.02.26","版本更新","是當前版本","['contain', 'include', 'be part of']","[]","Relation"
"10.0.0 / 2025.07.28","版本更新","是最新版本","['is updated to', 'represents latest', 'version newest']","[]","Relation"
"處理工程師為 C人員 進行時間為 2025/07/29 12:00 至 2025/07/29 13:00","狀態描述 (Description): Splunk 2025 MA 07月定保.DM20250088_(3/12)","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"狀態描述 (Description): Splunk 2025 MA 07月定保.DM20250088_(3/12)","處置動作 (Action): 前一份CSR內容誤植，重新撰寫","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"處置動作 (Action): 前一份CSR內容誤植，重新撰寫","授權用量：建議擴充 -授權量：150 GB -平均授權用量：630 GB","because","['due to', 'caused by', 'result from']","[]","Relation"
"處置動作 (Action): 前一份CSR內容誤植，重新撰寫","伺服器效能：正常","because","['due to', 'caused by', 'result from']","[]","Relation"
"處置動作 (Action): 前一份CSR內容誤植，重新撰寫","系統優化建議：無","because","['due to', 'caused by', 'result from']","[]","Relation"
"處置動作 (Action): 前一份CSR內容誤植，重新撰寫","版本更新：現行版本近期被掃出弱點，建議進行升版 -當前版本：9.3.3 / 2025.02.26 -最新版本：10.0.0 / 2025.07.28","because","['due to', 'caused by', 'result from']","[]","Relation"
"處理工程師為 C人員 進行維護工作","C人員","is participated by","['participate', 'include', 'involve']","[]","Relation"
"處理工程師為 C人員 進行維護工作","E客戶","is participated by","['participate', 'include', 'involve']","[]","Relation"
"狀態描述: Splunk 2025 MA 07月定保.DM20250088_(3/12)","E客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"前一份CSR內容誤植，重新撰寫","C人员","is participated by","['participate', 'include', 'involve']","[]","Relation"
"前一份CSR內容誤植，重新撰寫","E客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"版本更新：現行版本近期被掃出弱點，建議進行升版","E客户","is participated by","['participate', 'include', 'involve']","[]","Relation"
"B人員","維護紀錄","進行","['proceed with', 'conduct', 'carry out']","[]","Relation"
"B人員","C客戶","處理","['deal with', 'manage', 'handle', 'process', 'tackle']","[]","Relation"
"2026/01/13 13:30 至 2026/01/13 17:30","B人員","發生於","['take place', 'happen', 'occur']","[]","Relation"
"Cybereyes API 串接","Splunk 驻點服務","已完成","['finish', 'accomplish', 'complete']","[]","Relation"
"cybereyes api 告警","大量網站攻擊嘗試","觸發","['initiate', 'trigger', 'cause']","[]","Relation"
"Splunk","新資料","接收","['get', 'obtain', 'receive', 'acquire']","[]","Relation"
"FWD03 底層資料","splunk","收容","['house', 'harbor', 'accommodate']","[]","Relation"
"SSH Server 漏洞修補","事項","待辦","['待办', '暫存', '等待']","[]","Relation"
"Gitlab漏洞修補","事項","待辦","['待办', '暫存', '等待']","[]","Relation"
"處理工程師為 B人員 進行時間為 2026/01/13 13:30 至 2026/01/13 17:30。","狀態描述 (Description): Splunk駐點服務202601第二周(2026/1/13)","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"狀態描述 (Description): Splunk駐點服務202601第二周(2026/1/13)","處置動作 (Action): 本周工作項目如下:","at the same time","['concur', 'simultaneously', 'coincide']","[]","Relation"
"處置動作 (Action): 本周工作項目如下:","1. 更新GeoDB","before","['happen earlier', 'occur prior to', 'precede']","[]","Relation"
"處置動作 (Action): 本周工作項目如下:","2. Cybereyes API 串接","before","['happen earlier', 'occur prior to', 'precede']","[]","Relation"
"2. Cybereyes API 串接","目前已建立以下兩個新資料測試版本告警，若後續經觀察及比對確認資料無誤再全面改成由新資料觸發 cybereyes 告警 大量網站攻擊嘗試且觸發Cybereyes告警_new (測試中) Cybereyes高(high)風險告警_new (測試中)","as a result","['follow', 'result in', 'lead to']","[]","Relation"
"2. Cybereyes API 串接","已完成 cybereyes api 串接，並確認新資料進到 splunk","after","['come next', 'occur later', 'follow']","[]","Relation"
